5.000000000000000104e-03,8.592265693634537627e-02,2.173296637835822054e+01,9.734281940654460641e+02,8.336437090441689790e+00
1.000000000000000021e-02,2.068043548643821727e-01,2.367330013565055324e+01,-6.028279263661585219e+02,-5.544663766651005687e-01
1.499999999999999944e-02,3.089486289456330748e-01,1.861364043067205287e+01,-8.275723310851209362e+02,-6.302621209588910034e-01
2.000000000000000042e-02,3.834369266084619032e-01,1.310894655497055972e+01,-7.476457696270961151e+02,-7.963935787548859224e-02
2.500000000000000139e-02,4.312735951716736293e-01,7.915287403061029181e+00,-6.661849478362208856e+02,2.395310599815596575e-01
3.000000000000000236e-02,4.583994310019475771e-01,4.284247608570683319e+00,-4.473130672089283166e+02,1.465844023322772749e+00
3.500000000000000333e-02,4.738208697515081114e-01,2.558938285691322978e+00,-1.948951920965239708e+02,1.889516454994334627e+00
4.000000000000000083e-02,4.862192275880758974e-01,2.473939666870433207e+00,8.600642530991990498e+00,9.692986954603388661e-01
4.499999999999999833e-02,4.994561502948018927e-01,2.748171649817876094e+00,4.594432160615517091e+01,2.945668250117279285e-01
4.999999999999999584e-02,5.141220805474713273e-01,3.025692586758254254e+00,3.778646866245973968e+01,-1.131981448410859237e-01
5.499999999999999334e-02,5.299048283563454476e-01,3.210630673468444218e+00,1.814382808523820856e+01,-4.171740999985908971e-01
5.999999999999999084e-02,5.463038370569182067e-01,3.294985504984524027e+00,-5.993437213401757724e-01,-6.254771230307363261e-01
6.499999999999998834e-02,5.629387436234418729e-01,3.317463435572566510e+00,-1.282957481991646098e+01,-7.581537911991431677e-01
6.999999999999999278e-02,5.796224184266997037e-01,3.315262272714837977e+00,-1.960555777459618199e+01,-8.478833315744678245e-01
7.499999999999999722e-02,5.962641603917077093e-01,3.298276989872090059e+00,-2.495579431999014020e+01,-9.244170410773377977e-01
8.000000000000000167e-02,6.127649878541043815e-01,3.259264770644163534e+00,-3.113295104515298917e+01,-9.989568360585709961e-01
8.500000000000000611e-02,6.289775234413168548e-01,3.187786686958974602e+00,-3.830477175854012728e+01,-1.066306981121556641e+00
9.000000000000001055e-02,6.447172405026294628e-01,3.078275164424262300e+00,-4.558554830431384630e+01,-1.117312044738448140e+00
9.500000000000001499e-02,6.597844937419319322e-01,2.928986300284995625e+00,-5.244430386417178624e+01,-1.154262784848157475e+00
1.000000000000000194e-01,6.739868213821162968e-01,2.742845743224327837e+00,-5.829713264586726496e+01,-1.177943794419436196e+00
1.050000000000000239e-01,6.871592909877094479e-01,2.526512420604885456e+00,-6.270966217316217950e+01,-1.187171287172748668e+00
1.100000000000000283e-01,6.991745294354090312e-01,2.287771770466503263e+00,-6.561778102193709117e+01,-1.182640251851980295e+00
1.150000000000000328e-01,7.099424650081461730e-01,2.033837508313736997e+00,-6.715080527152247214e+01,-1.163967704712933537e+00
1.200000000000000372e-01,7.194104573499016109e-01,1.772307066760459682e+00,-6.727081391270198196e+01,-1.127573882945323014e+00
1.250000000000000278e-01,7.275690546947681803e-01,1.512234630311170225e+00,-6.583919879333988945e+01,-1.071687324774978745e+00
1.300000000000000322e-01,7.344445004062648552e-01,1.259749532110986392e+00,-6.329134399975573899e+01,-9.979160417621130152e-01
1.350000000000000366e-01,7.400824254961715365e-01,1.017660878194514673e+00,-6.005171171826312815e+01,-9.067460309545881669e-01
1.400000000000000411e-01,7.445388331911139135e-01,7.876713240265212912e-01,-5.627646141156657222e+01,-8.009258408244097627e-01
1.450000000000000455e-01,7.478767104729074910e-01,5.709686302112307876e-01,-5.207123134594574054e+01,-6.848427347654848507e-01
1.500000000000000500e-01,7.501636609323508731e-01,3.682197483104689972e-01,-4.758357501462420913e+01,-5.647881412545384672e-01
1.550000000000000544e-01,7.518682049600893258e-01,4.865321225201373750e-02,-1.916943068701034463e+02,-4.646874317885323347e-01
1.600000000000000588e-01,7.530361094849121750e-01,3.417540673039177190e-01,3.471652815403115877e+00,2.077927925669281972e+00
1.650000000000000633e-01,7.584074760870055387e-01,1.399871108091948368e+00,1.995433460931487275e+02,1.526889564230878849e+00
1.700000000000000677e-01,7.677588980891220105e-01,2.019073588211874881e+00,-5.267621974442562305e+01,1.309914847798511417e+00
1.750000000000000722e-01,7.794899946973984362e-01,2.440197490553948523e+00,1.782723859660675600e+02,1.152198018429069437e+00
1.800000000000000766e-01,7.926362907778826683e-01,2.580323931124597348e+00,-1.078984692658840885e+02,-4.507670062228275043e-02
1.850000000000000810e-01,8.058200430648185808e-01,2.531304965401563578e+00,-6.802120533054372231e+01,-1.166090314070795886e+00
1.900000000000000855e-01,8.168914592240374972e-01,1.896596252532661842e+00,-2.412534427034416353e+02,-5.358180521698769905e-01
1.950000000000000899e-01,8.251986172770148231e-01,1.496977433809528080e+00,5.282014385043782312e+01,-9.464034271210097771e-02
2.000000000000000944e-01,8.299726668319611367e-01,5.756174027850275987e-01,-3.190322551256288648e+02,-3.764209093373851456e-01
2.050000000000000988e-01,8.316218231132530558e-01,2.030277047476967134e-01,1.063991362601855002e+02,5.665020031066013706e-01
2.100000000000001033e-01,8.305897373260648919e-01,-4.865707071509918213e-01,-2.946381771873699904e+02,1.652331623481194112e-01
2.150000000000001077e-01,8.275050511579506995e-01,-6.894268007515167440e-01,1.226935478161787643e+02,1.154355487470592356e+00
2.200000000000001121e-01,8.225651970185683393e-01,-1.175259275262603875e+00,-2.434020197003126214e+02,5.317596190830258251e-01
2.250000000000001166e-01,8.165774225818375198e-01,-1.208925475907704383e+00,1.472154361992910481e+02,1.370670793190922332e+00
2.300000000000001210e-01,8.090678553737926659e-01,-1.664299273370824617e+00,-2.154216880088215191e+02,5.732668717280905435e-01
2.350000000000001255e-01,8.006620798712987819e-01,-1.664146280843940229e+00,1.726427748030935447e+02,1.424984725814886888e+00
2.400000000000001299e-01,7.905705686414824518e-01,-2.176661842256581547e+00,-1.830409616095723493e+02,4.714671059494138783e-01
2.450000000000001343e-01,7.798910168623511829e-01,-2.141626962126228939e+00,9.788257637441118675e+01,1.297954572865300582e+00
2.500000000000001110e-01,7.680934983703965324e-01,-2.451013849909165820e+00,-1.530250547011902711e+02,3.441440581424357603e-01
2.550000000000001155e-01,7.555914597535816624e-01,-2.546655519332355677e+00,5.780755702125108542e+01,7.707115134636490783e-01
2.600000000000001199e-01,7.424998324210766443e-01,-2.540017817863818639e+00,1.486246793134999677e+02,6.867923292746871411e-01
2.650000000000001243e-01,7.289845462561506118e-01,-2.739108707692310851e+00,-6.562009489723610045e+01,1.082190218164875706e-01
2.700000000000001288e-01,7.152325689507440520e-01,-2.752651949603279302e+00,-1.719072764590881164e+01,2.512673412772941095e-01
2.750000000000001332e-01,7.011571328599004449e-01,-2.799256095692314705e+00,6.706344241353595237e+01,1.391464777913269391e-01
2.800000000000001377e-01,6.870911011119702483e-01,-2.765301564335896245e+00,4.309244168391171570e+01,6.482572340282728440e-01
2.850000000000001421e-01,6.842152744328576786e-01,-2.758389398634547574e-01,2.466431508413638767e+02,-4.680518555785361801e-01
2.900000000000001465e-01,6.862482226877537617e-01,8.112465092159414359e-01,1.462862960415611724e+02,4.649058033534584355e-01
2.950000000000001510e-01,6.930030497581004534e-01,1.639615359936894334e+00,4.722389755976814172e+02,1.366926625340797230e+00
3.000000000000001554e-01,6.982934965751029788e-01,1.061156627288443843e+00,-1.441978813672904209e+02,9.696866118718494576e-01
3.050000000000001599e-01,7.037428075831917429e-01,1.076981204328285147e+00,2.119490678047109213e+02,2.181135265745889562e+00
3.100000000000001643e-01,7.083159806574806927e-01,9.175925528917865392e-01,1.205396623084016881e+02,2.829926286784054223e+00
3.150000000000001688e-01,7.126028391176514321e-01,7.984627856152816117e-01,1.031274239124191752e+02,3.863575980071694893e+00
3.200000000000001732e-01,7.161875933870972544e-01,7.315367459597248434e-01,9.383108849779415550e+01,5.066826409641465467e+00
3.250000000000001776e-01,7.191989148320866443e-01,8.445647738666757220e-01,7.850806275965780969e+02,6.125627094796984196e+00
3.300000000000001821e-01,7.222998765878748673e-01,4.023255756801485949e-01,-7.171037169640384263e+02,6.656582523819055019e+00
3.350000000000001865e-01,7.250160073183914422e-01,8.852916509153913038e-01,9.228424190523104471e+02,7.884710436726838800e+00
3.400000000000001910e-01,7.273263408210480785e-01,1.846366054048780014e-01,-7.836863754740977583e+02,8.102515211661652117e+00
3.450000000000001954e-01,7.298728467337523007e-01,8.943367419917324090e-01,9.451909429926174653e+02,9.603631349138360918e+00
3.500000000000001998e-01,7.316324616637618350e-01,2.349448836699320753e-02,-7.801293650405973494e+02,9.467577873388965060e+00
3.550000000000002043e-01,7.341627792749549908e-01,8.187934870294781842e-01,7.669467517603661690e+02,1.056519442927215024e+01
3.600000000000002087e-01,7.354525330146366446e-01,-8.744915861104919641e-02,-9.374508200596790175e+02,1.036497141623047469e+01
3.650000000000002132e-01,7.378209010015199798e-01,6.796544603596427203e-01,6.984099221138687881e+02,1.131133162391248348e+01
3.700000000000002176e-01,7.388901877931827178e-01,-7.526820645018560130e-02,-9.726733676558297930e+02,1.065665221372770866e+01
3.750000000000002220e-01,7.409263466679590904e-01,7.459012967607586697e-01,9.005499339499132248e+02,1.122780696013812296e+01
3.800000000000002265e-01,7.419518087323504485e-01,-1.455315199289866634e-01,-9.657634144730578782e+02,1.038366115220839347e+01
3.850000000000002309e-01,7.439188366960675092e-01,7.907583593728236826e-01,9.336467379564120392e+02,1.087990217679965532e+01
3.900000000000002354e-01,7.450905153529556735e-01,-1.219015996668068730e-01,-9.852534169765733623e+02,9.937408189486314214e+00
3.950000000000002398e-01,7.475591638163092689e-01,8.055123841438287524e-01,8.181621124391800777e+02,1.036698624114871592e+01
4.000000000000002442e-01,7.492781707538497260e-01,5.821837483091256427e-02,-9.440826522801677356e+02,9.216064632179389093e+00
4.050000000000002487e-01,7.522234305882967709e-01,9.600796119693716379e-01,8.996091774488818373e+02,9.587771116328896781e+00
4.100000000000002531e-01,7.546940133452159083e-01,1.807350371940464051e-01,-8.793251436875231093e+02,8.357293715710321536e+00
